"student_id","name","total_enrollments","avg_completion_pct","engagement_segment"
"STU00054","Vina Iskandar",3,37.00,"Low Engagement"
"STU00781","Siti Hapsari",1,100.00,"Focused Learner"
"STU02769","Rizky Wulandari",1,100.00,"Focused Learner"
"STU02999","Ferdi Santoso",1,5.00,"Low Engagement"
"STU01159","Zahra Anggraini",4,37.75,"Low Engagement"
"STU00709","Ratna Anggara",5,52.00,"Low Engagement"
"STU02386","Sinta Anggara",2,10.50,"Low Engagement"
"STU00743","Aditya Mahendra",2,50.50,"Low Engagement"
"STU00990","Bagus Lestari",1,100.00,"Focused Learner"
"STU02646","Bagus Pratama",4,32.25,"Low Engagement"
"STU00865","Zahra Wibowo",11,55.55,"At Risk"
"STU01567","Dimas Nugroho",6,49.17,"Low Engagement"
"STU02692","Vina Ramadhan",6,74.83,"Low Engagement"
"STU02246","Hadi Damayanti",4,74.00,"Low Engagement"
"STU01710","Fitri Permadi",0,0.00,"Inactive"
"STU00962","Permata Wijaya",0,0.00,"Inactive"
"STU02922","Eka Maulana",0,0.00,"Inactive"
"STU01394","Vina Kurniawan",5,79.00,"Low Engagement"
"STU00745","Rizky Santoso",3,100.00,"Focused Learner"
"STU02276","Nita Setiawan",2,7.00,"Low Engagement"
"STU01866","Naufal Rahmawati",0,0.00,"Inactive"
"STU00918","Nita Wulandari",2,50.50,"Low Engagement"
"STU02555","Arif Santoso",3,65.33,"Low Engagement"
"STU02067","Lestari Anggraini",3,93.67,"Focused Learner"
"STU01919","Ayu Iskandar",7,19.00,"Low Engagement"
"STU02387","Fitri Cahyani",0,0.00,"Inactive"
"STU00455","Gita Anggraini",8,48.25,"At Risk"
"STU02130","Winda Hidayat",0,0.00,"Inactive"
"STU01442","Indah Santoso",5,43.00,"Low Engagement"
"STU01509","Mawar Saputra",11,83.45,"Highly Engaged"
"STU00179","Umi Susanto",6,48.67,"Low Engagement"
"STU02873","Adi Kurniawan",0,0.00,"Inactive"
"STU01081","Sari Wijaya",6,47.83,"Low Engagement"
"STU02722","Dimas Wulandari",0,0.00,"Inactive"
"STU01822","Bayu Santoso",2,70.50,"Low Engagement"
"STU01272","Nita Ramadhan",5,31.60,"Low Engagement"
"STU00279","Fitri Hakim",3,83.00,"Focused Learner"
"STU02985","Adi Iskandar",0,0.00,"Inactive"
"STU02776","Winda Damayanti",1,100.00,"Focused Learner"
"STU00083","Naufal Pratama",2,53.50,"Low Engagement"
"STU02963","Yoga Wijaya",11,50.64,"At Risk"
"STU00412","Naufal Pratama",0,0.00,"Inactive"
"STU01867","Galih Cahyani",6,49.33,"Low Engagement"
"STU00826","Gita Hapsari",6,62.17,"Low Engagement"
"STU02619","Budi Rahmawati",3,53.33,"Low Engagement"
"STU02874","Fitri Yusuf",0,0.00,"Inactive"
"STU02264","Eka Pratama",0,0.00,"Inactive"
"STU02910","Aditya Anggraini",2,48.00,"Low Engagement"
"STU02977","Gita Hakim",6,65.83,"Low Engagement"
"STU01820","Eka Pertiwi",2,54.50,"Low Engagement"
"STU02125","Aditya Damayanti",3,32.00,"Low Engagement"
"STU01037","Rahmat Anggraini",4,43.00,"Low Engagement"
"STU00003","Bayu Kurniawan",0,0.00,"Inactive"
"STU01526","Ferdi Mahendra",6,83.17,"Focused Learner"
"STU00638","Tia Kurniawan",3,62.67,"Low Engagement"
"STU00103","Tia Pratama",0,0.00,"Inactive"
"STU02876","Ferdi Pertiwi",3,69.33,"Low Engagement"
"STU01853","Tia Maulana",3,43.33,"Low Engagement"
"STU02277","Lestari Yusuf",1,39.00,"Low Engagement"
"STU01943","Olivia Putra",6,49.67,"Low Engagement"
"STU02302","Bayu Santoso",0,0.00,"Inactive"
"STU00424","Yoga Kusuma",3,100.00,"Focused Learner"
"STU01267","Dito Kurniawan",0,0.00,"Inactive"
"STU00824","Bagus Susanto",3,67.33,"Low Engagement"
"STU00741","Rahmat Ramadhan",10,55.70,"At Risk"
"STU02891","Dito Rahmawati",3,100.00,"Focused Learner"
"STU00793","Bagus Damayanti",3,86.33,"Focused Learner"
"STU00641","Luthfi Ramadhan",2,75.50,"Low Engagement"
"STU01299","Gilang Wulandari",3,56.33,"Low Engagement"
"STU02667","Putri Maulana",2,37.50,"Low Engagement"
"STU02542","Fitri Wibowo",11,30.36,"At Risk"
"STU02175","Ratna Mahendra",1,7.00,"Low Engagement"
"STU01465","Putra Santoso",11,58.91,"At Risk"
"STU02336","Dito Setiawan",0,0.00,"Inactive"
"STU01915","Hana Wibowo",1,93.00,"Focused Learner"
"STU00982","Vina Cahyani",5,78.60,"Low Engagement"
"STU01363","Surya Pertiwi",0,0.00,"Inactive"
"STU00177","Putri Maulana",7,46.14,"Low Engagement"
"STU02147","Reno Maulana",3,62.00,"Low Engagement"
"STU00449","Permata Kurniawan",3,72.00,"Low Engagement"
"STU02303","Mega Iskandar",2,60.00,"Low Engagement"
"STU00218","Sinta Mahendra",3,69.33,"Low Engagement"
"STU00446","Vina Yusuf",3,100.00,"Focused Learner"
"STU00938","Budi Hapsari",4,84.75,"Focused Learner"
"STU00928","Bayu Yusuf",11,68.00,"At Risk"
"STU00067","Aditya Damayanti",4,41.50,"Low Engagement"
"STU02836","Hadi Hapsari",3,45.67,"Low Engagement"
"STU01405","Satria Susanto",3,60.67,"Low Engagement"
"STU00118","Eko Wulandari",6,47.00,"Low Engagement"
"STU02118","Lestari Permadi",6,59.67,"Low Engagement"
"STU01833","Bayu Hakim",7,59.57,"Low Engagement"
"STU02887","Eka Susanto",4,15.75,"Low Engagement"
"STU01183","Indah Hidayat",1,53.00,"Low Engagement"
"STU02173","Reza Pramudita",0,0.00,"Inactive"
"STU00384","Gilang Pramudita",1,60.00,"Low Engagement"
"STU01891","Dimas Lestari",2,54.50,"Low Engagement"
"STU01954","Galih Mahendra",3,25.00,"Low Engagement"
"STU01590","Andi Wulandari",2,13.00,"Low Engagement"
"STU01448","Eko Wijaya",5,28.60,"Low Engagement"
"STU01840","Ratna Kurniawan",2,21.00,"Low Engagement"
"STU01361","Panji Setyowati",1,16.00,"Low Engagement"
"STU00498","Dito Wibowo",4,64.25,"Low Engagement"
"STU00308","Krisna Damayanti",4,20.25,"Low Engagement"
"STU01090","Winda Yusuf",0,0.00,"Inactive"
"STU00312","Galih Damayanti",4,58.75,"Low Engagement"
"STU00459","Fajar Hidayat",0,0.00,"Inactive"
"STU00478","Nita Cahyani",3,34.67,"Low Engagement"
"STU01186","Putra Wulandari",0,0.00,"Inactive"
"STU01360","Sinta Setyowati",6,27.83,"Low Engagement"
"STU00255","Winda Rahmawati",6,59.83,"Low Engagement"
"STU01981","Reno Susanto",2,13.50,"Low Engagement"
"STU00386","Ratna Yusuf",3,71.67,"Low Engagement"
"STU01534","Iqbal Kurniawan",0,0.00,"Inactive"
"STU02752","Adi Anggraini",5,38.60,"Low Engagement"
"STU01757","Eko Yusuf",4,73.00,"Low Engagement"
"STU01027","Dito Anggraini",2,21.00,"Low Engagement"
"STU01223","Iqbal Pramudita",6,62.67,"Low Engagement"
"STU00423","Permata Nugroho",6,37.67,"Low Engagement"
"STU01872","Maya Setyowati",1,71.00,"Low Engagement"
"STU02564","Mega Hidayat",0,0.00,"Inactive"
"STU02129","Fitri Kurniawan",5,41.00,"Low Engagement"
"STU01806","Citra Kusuma",3,100.00,"Focused Learner"
"STU01365","Reno Permadi",2,99.00,"Focused Learner"
"STU02056","Hana Kurniawan",3,35.67,"Low Engagement"
"STU02485","Eko Hakim",2,86.00,"Focused Learner"
"STU00797","Putri Hapsari",3,55.67,"Low Engagement"
"STU01961","Eka Kurniawan",3,68.67,"Low Engagement"
"STU02475","Sari Iskandar",5,56.20,"Low Engagement"
"STU02002","Krisna Permadi",0,0.00,"Inactive"
"STU02511","Eko Iskandar",3,68.33,"Low Engagement"
"STU02704","Rizky Wibowo",1,68.00,"Low Engagement"
"STU02715","Satria Iskandar",0,0.00,"Inactive"
"STU02755","Rizky Permadi",11,53.73,"At Risk"
"STU01230","Eko Kusuma",3,18.00,"Low Engagement"
"STU00516","Nita Hapsari",0,0.00,"Inactive"
"STU00583","Ratna Putra",9,54.22,"At Risk"
"STU02324","Nadia Pertiwi",0,0.00,"Inactive"
"STU01607","Winda Saputra",7,65.57,"Low Engagement"
"STU02772","Aditya Anggraini",5,43.60,"Low Engagement"
"STU01139","Ferdi Hakim",2,13.50,"Low Engagement"
"STU00086","Iqbal Anggraini",10,66.90,"At Risk"
"STU01911","Eko Nugroho",0,0.00,"Inactive"
"STU01730","Iqbal Damayanti",6,74.67,"Low Engagement"
"STU00959","Dimas Pratama",1,9.00,"Low Engagement"
"STU02672","Dito Yusuf",3,45.00,"Low Engagement"
"STU01192","Adi Maulana",1,51.00,"Low Engagement"
"STU00152","Aditya Cahyani",2,43.50,"Low Engagement"
"STU00060","Permata Pertiwi",0,0.00,"Inactive"
"STU02104","Dewi Pertiwi",6,39.00,"Low Engagement"
"STU01751","Indah Wulandari",1,0.00,"Low Engagement"
"STU01608","Budi Saputra",1,100.00,"Focused Learner"
"STU00541","Zahra Kurniawan",6,53.17,"Low Engagement"
"STU02689","Krisna Kurniawan",0,0.00,"Inactive"
"STU02266","Dewi Kurniawan",1,27.00,"Low Engagement"
"STU02551","Bayu Nugroho",0,0.00,"Inactive"
"STU00247","Intan Anggraini",3,34.33,"Low Engagement"
"STU02443","Luthfi Damayanti",2,54.00,"Low Engagement"
"STU02306","Eka Saputra",0,0.00,"Inactive"
"STU02364","Dewi Nugroho",11,58.00,"At Risk"
"STU01850","Mawar Pramudita",6,30.83,"Low Engagement"
"STU02023","Nita Susanto",11,55.27,"At Risk"
"STU01579","Bagus Yusuf",1,65.00,"Low Engagement"
"STU02554","Dimas Pertiwi",0,0.00,"Inactive"
"STU02596","Rahmat Wijaya",0,0.00,"Inactive"
"STU01061","Siti Putra",9,72.56,"At Risk"
"STU00618","Arif Setyowati",1,81.00,"Focused Learner"
"STU00185","Bayu Wibowo",6,17.33,"Low Engagement"
"STU02796","Ferdi Yusuf",3,56.67,"Low Engagement"
"STU01684","Hadi Iskandar",11,53.45,"At Risk"
"STU02245","Sinta Anggraini",0,0.00,"Inactive"
"STU00170","Andi Hidayat",2,53.00,"Low Engagement"
"STU02929","Ferdi Kurniawan",8,67.38,"At Risk"
"STU01852","Intan Yusuf",10,54.80,"At Risk"
"STU01253","Wahyu Pramudita",1,32.00,"Low Engagement"
"STU00429","Putra Wulandari",4,95.75,"Focused Learner"
"STU00196","Reno Wijaya",3,80.00,"Focused Learner"
"STU02116","Luthfi Pertiwi",4,52.25,"Low Engagement"
"STU00302","Surya Hapsari",3,88.00,"Focused Learner"
"STU00607","Adi Hakim",1,34.00,"Low Engagement"
"STU02638","Nita Iskandar",0,0.00,"Inactive"
"STU02955","Luthfi Maulana",5,79.60,"Low Engagement"
"STU00349","Aditya Putra",2,76.00,"Low Engagement"
"STU01918","Andi Pratama",0,0.00,"Inactive"
"STU00448","Putra Kusuma",3,30.33,"Low Engagement"
"STU02996","Hendra Cahyani",3,72.33,"Low Engagement"
"STU02395","Reza Damayanti",1,100.00,"Focused Learner"
"STU01353","Gilang Setiawan",0,0.00,"Inactive"
"STU02708","Sari Pratama",4,53.00,"Low Engagement"
"STU02736","Putra Pertiwi",7,62.71,"Low Engagement"
"STU02431","Sinta Iskandar",3,52.00,"Low Engagement"
"STU00654","Permata Cahyani",3,69.33,"Low Engagement"
"STU02517","Ayu Yusuf",11,67.45,"At Risk"
"STU00517","Mega Yusuf",0,0.00,"Inactive"
"STU01535","Kirana Mahendra",3,45.67,"Low Engagement"
"STU01079","Reza Hidayat",1,5.00,"Low Engagement"
"STU02434","Arif Permadi",3,37.00,"Low Engagement"
"STU00031","Galih Pratama",1,100.00,"Focused Learner"
"STU02076","Galih Saputra",3,70.33,"Low Engagement"
"STU01972","Iqbal Anggara",8,45.00,"At Risk"
"STU02160","Krisna Wibowo",0,0.00,"Inactive"
"STU01138","Panji Hapsari",3,69.67,"Low Engagement"
"STU02168","Hendra Wulandari",1,100.00,"Focused Learner"
"STU01406","Winda Pertiwi",2,16.00,"Low Engagement"
"STU00719","Luthfi Wijaya",11,58.73,"At Risk"
"STU00713","Olivia Nugroho",0,0.00,"Inactive"
"STU02432","Intan Mahendra",6,62.50,"Low Engagement"
"STU01164","Fajar Maulana",3,78.00,"Low Engagement"
"STU01996","Surya Susanto",6,66.50,"Low Engagement"
"STU01917","Winda Santoso",5,72.60,"Low Engagement"
"STU02268","Putra Putra",1,100.00,"Focused Learner"
"STU01395","Satria Setyowati",0,0.00,"Inactive"
"STU01247","Ratna Maulana",0,0.00,"Inactive"
"STU01293","Olivia Susanto",2,26.50,"Low Engagement"
"STU00219","Dewi Nugroho",1,6.00,"Low Engagement"
"STU00121","Putra Wijaya",6,43.83,"Low Engagement"
"STU01843","Umi Wulandari",0,0.00,"Inactive"
"STU01516","Ayu Pertiwi",3,27.33,"Low Engagement"
"STU02987","Citra Santoso",2,54.00,"Low Engagement"
"STU01143","Yoga Santoso",6,18.33,"Low Engagement"
"STU01698","Reno Pertiwi",0,0.00,"Inactive"
"STU00105","Intan Susanto",0,0.00,"Inactive"
"STU02968","Nita Susanto",0,0.00,"Inactive"
"STU00757","Gilang Saputra",0,0.00,"Inactive"
"STU00418","Sari Cahyani",0,0.00,"Inactive"
"STU01979","Vina Hakim",3,66.33,"Low Engagement"
"STU00523","Ferdi Santoso",6,45.00,"Low Engagement"
"STU02406","Putra Anggara",2,67.50,"Low Engagement"
"STU00425","Arif Wibowo",5,84.40,"Focused Learner"
"STU02582","Reza Rahmawati",2,10.00,"Low Engagement"
"STU00210","Yoga Wibowo",5,41.00,"Low Engagement"
"STU02452","Sari Ramadhan",1,3.00,"Low Engagement"
"STU00471","Siti Santoso",0,0.00,"Inactive"
"STU01940","Hadi Susanto",6,68.67,"Low Engagement"
"STU01633","Nadia Yusuf",3,35.33,"Low Engagement"
"STU00756","Hadi Damayanti",3,62.00,"Low Engagement"
"STU02566","Zahra Pertiwi",1,100.00,"Focused Learner"
"STU02105","Gilang Maulana",2,61.50,"Low Engagement"
"STU00926","Zahra Anggara",3,51.00,"Low Engagement"
"STU00016","Ayu Yusuf",0,0.00,"Inactive"
"STU01604","Umi Pratama",1,100.00,"Focused Learner"
"STU00080","Winda Putra",3,21.00,"Low Engagement"
"STU02143","Nadia Pramudita",3,37.33,"Low Engagement"
"STU01598","Vina Saputra",2,64.50,"Low Engagement"
"STU01372","Umi Wijaya",0,0.00,"Inactive"
"STU00802","Luthfi Hakim",6,65.67,"Low Engagement"
"STU00107","Reza Iskandar",6,16.50,"Low Engagement"
"STU02774","Bagus Anggara",6,39.67,"Low Engagement"
"STU01456","Siti Hapsari",3,32.00,"Low Engagement"
"STU02329","Hadi Kusuma",9,31.78,"At Risk"
"STU02012","Andi Yusuf",3,68.00,"Low Engagement"
"STU00358","Reza Wibowo",2,8.50,"Low Engagement"
"STU01224","Maya Hakim",0,0.00,"Inactive"
"STU00532","Eko Anggraini",0,0.00,"Inactive"
"STU01997","Rahmat Kusuma",8,55.63,"At Risk"
"STU01343","Indah Wijaya",0,0.00,"Inactive"
"STU02083","Hadi Permadi",2,61.00,"Low Engagement"
"STU02192","Gita Wibowo",8,47.50,"At Risk"
"STU00899","Wahyu Susanto",1,56.00,"Low Engagement"
"STU02238","Hadi Hakim",3,81.00,"Focused Learner"
"STU02419","Dewi Iskandar",2,53.50,"Low Engagement"
"STU00858","Hendra Permadi",3,34.33,"Low Engagement"
"STU02351","Winda Santoso",3,20.33,"Low Engagement"
"STU01900","Adi Damayanti",3,48.67,"Low Engagement"
"STU02140","Hadi Pratama",2,100.00,"Focused Learner"
"STU01995","Hendra Rahmawati",6,57.50,"Low Engagement"
"STU01879","Gilang Hakim",6,38.00,"Low Engagement"
"STU00209","Indah Ramadhan",6,63.67,"Low Engagement"
"STU01647","Tia Maulana",5,52.20,"Low Engagement"
"STU01009","Olivia Pratama",8,76.25,"At Risk"
"STU01851","Yoga Wibowo",2,59.00,"Low Engagement"
"STU01116","Eka Wibowo",10,71.70,"At Risk"
"STU00133","Tia Pratama",1,100.00,"Focused Learner"
"STU01059","Surya Setiawan",2,100.00,"Focused Learner"
"STU00007","Reno Cahyani",1,40.00,"Low Engagement"
"STU02532","Surya Pratama",2,52.50,"Low Engagement"
"STU02030","Putra Setyowati",0,0.00,"Inactive"
"STU01829","Zahra Setyowati",1,9.00,"Low Engagement"
"STU01639","Gilang Mahendra",0,0.00,"Inactive"
"STU01277","Bayu Lestari",3,43.33,"Low Engagement"
"STU01681","Satria Anggara",6,37.67,"Low Engagement"
"STU02398","Olivia Nugroho",1,9.00,"Low Engagement"
"STU02563","Indah Ramadhan",6,70.50,"Low Engagement"
"STU02006","Fajar Anggraini",6,65.83,"Low Engagement"
"STU00461","Tia Mahendra",2,100.00,"Focused Learner"
"STU02881","Dito Rahmawati",5,52.80,"Low Engagement"
"STU02225","Fajar Ramadhan",5,42.60,"Low Engagement"
"STU01049","Olivia Hakim",3,39.00,"Low Engagement"
"STU00245","Kirana Pertiwi",4,66.75,"Low Engagement"
"STU02029","Umi Hidayat",0,0.00,"Inactive"
"STU02344","Eka Pertiwi",6,33.00,"Low Engagement"
"STU02499","Mega Setyowati",7,44.86,"Low Engagement"
"STU00914","Arif Putra",3,38.33,"Low Engagement"
"STU00002","Indah Hakim",1,2.00,"Low Engagement"
"STU00981","Siti Hidayat",4,29.00,"Low Engagement"
"STU00567","Umi Setiawan",5,51.20,"Low Engagement"
"STU02982","Winda Nugroho",2,42.50,"Low Engagement"
"STU01217","Arif Permadi",0,0.00,"Inactive"
"STU00034","Winda Hakim",2,8.50,"Low Engagement"
"STU00879","Indah Pramudita",3,39.33,"Low Engagement"
"STU00163","Putri Maulana",1,73.00,"Low Engagement"
"STU02280","Yuni Rahmawati",1,7.00,"Low Engagement"
"STU00419","Yuni Rahmawati",3,89.33,"Focused Learner"
"STU00599","Sari Setiawan",6,45.50,"Low Engagement"
"STU02046","Lestari Anggara",1,100.00,"Focused Learner"
"STU00212","Galih Pratama",0,0.00,"Inactive"
"STU02164","Dito Permadi",4,49.00,"Low Engagement"
"STU02683","Vina Susanto",1,80.00,"Focused Learner"
"STU00822","Ratna Cahyani",3,65.33,"Low Engagement"
"STU02718","Andi Wibowo",2,98.00,"Focused Learner"
"STU00542","Dimas Putra",2,50.00,"Low Engagement"
"STU02132","Fajar Iskandar",1,11.00,"Low Engagement"
"STU00852","Ferdi Pertiwi",1,63.00,"Low Engagement"
"STU02912","Satria Susanto",6,57.00,"Low Engagement"
"STU02476","Mawar Saputra",5,26.00,"Low Engagement"
"STU00183","Intan Wulandari",5,44.40,"Low Engagement"
"STU02237","Yuni Mahendra",0,0.00,"Inactive"
"STU00811","Intan Hidayat",0,0.00,"Inactive"
"STU01110","Panji Yusuf",5,66.00,"Low Engagement"
"STU01682","Ferdi Pertiwi",2,17.00,"Low Engagement"
"STU02931","Permata Saputra",4,83.50,"Focused Learner"
"STU02437","Lestari Susanto",8,62.38,"At Risk"
"STU00068","Wahyu Mahendra",11,50.27,"At Risk"
"STU01347","Arif Anggara",3,63.00,"Low Engagement"
"STU01025","Naufal Anggraini",6,49.83,"Low Engagement"
"STU00715","Indah Kusuma",3,45.33,"Low Engagement"
"STU02333","Putri Wulandari",4,70.75,"Low Engagement"
"STU01485","Fitri Setyowati",3,75.33,"Low Engagement"
"STU01056","Mawar Maulana",2,56.50,"Low Engagement"
"STU01706","Siti Maulana",4,68.00,"Low Engagement"
"STU01255","Hendra Kurniawan",5,12.00,"Low Engagement"
"STU01157","Nadia Nugroho",3,13.67,"Low Engagement"
"STU00364","Intan Permadi",2,54.50,"Low Engagement"
"STU01720","Fajar Kurniawan",2,84.00,"Focused Learner"
"STU00952","Mawar Pertiwi",2,54.50,"Low Engagement"
"STU01862","Naufal Yusuf",3,67.67,"Low Engagement"
"STU00291","Ratna Santoso",3,71.33,"Low Engagement"
"STU00579","Dimas Hakim",3,64.67,"Low Engagement"
"STU01556","Reza Kurniawan",2,54.00,"Low Engagement"
"STU02036","Satria Nugroho",6,51.50,"Low Engagement"
"STU01397","Naufal Ramadhan",11,63.45,"At Risk"
"STU00174","Ratna Cahyani",0,0.00,"Inactive"
"STU00332","Vina Ramadhan",2,9.50,"Low Engagement"
"STU02612","Ayu Iskandar",1,100.00,"Focused Learner"
"STU01310","Hendra Pramudita",3,24.33,"Low Engagement"
"STU01290","Mawar Susanto",3,67.00,"Low Engagement"
"STU01661","Wahyu Ramadhan",4,2.75,"Low Engagement"
"STU02935","Winda Saputra",0,0.00,"Inactive"
"STU02148","Yuni Lestari",3,81.33,"Focused Learner"
"STU02829","Putri Kurniawan",3,69.67,"Low Engagement"
"STU02229","Fitri Damayanti",8,46.50,"At Risk"
"STU00411","Mawar Pratama",2,68.00,"Low Engagement"
"STU00378","Naufal Permadi",2,6.00,"Low Engagement"
"STU01774","Siti Iskandar",0,0.00,"Inactive"
"STU01225","Winda Lestari",1,76.00,"Low Engagement"
"STU01352","Iqbal Saputra",0,0.00,"Inactive"
"STU02591","Andi Damayanti",8,41.88,"At Risk"
"STU01826","Bayu Susanto",0,0.00,"Inactive"
"STU02255","Budi Pertiwi",6,34.00,"Low Engagement"
"STU01128","Permata Anggraini",0,0.00,"Inactive"
"STU00705","Hendra Hidayat",2,58.50,"Low Engagement"
"STU00604","Naufal Mahendra",0,0.00,"Inactive"
"STU02179","Sinta Kusuma",0,0.00,"Inactive"
"STU02199","Budi Pratama",10,71.40,"At Risk"
"STU02981","Putra Permadi",3,36.67,"Low Engagement"
"STU02797","Diah Rahmawati",2,48.50,"Low Engagement"
"STU00388","Permata Hidayat",3,82.00,"Focused Learner"
"STU02155","Naufal Hapsari",9,42.00,"At Risk"
"STU02623","Wahyu Nugroho",4,30.25,"Low Engagement"
"STU01758","Budi Kusuma",2,82.00,"Focused Learner"
"STU02399","Ratna Pratama",0,0.00,"Inactive"
"STU01374","Bagus Saputra",10,63.60,"At Risk"
"STU02989","Fitri Wijaya",0,0.00,"Inactive"
"STU01967","Luthfi Kurniawan",6,40.33,"Low Engagement"
"STU02455","Reza Anggraini",5,38.80,"Low Engagement"
"STU01530","Ferdi Wibowo",1,59.00,"Low Engagement"
"STU02889","Kirana Santoso",5,62.20,"Low Engagement"
"STU00350","Adi Anggraini",3,91.67,"Focused Learner"
"STU00286","Bayu Ramadhan",6,53.17,"Low Engagement"
"STU02222","Siti Kurniawan",3,30.33,"Low Engagement"
"STU02474","Mawar Susanto",2,49.00,"Low Engagement"
"STU00992","Citra Permadi",4,82.25,"Focused Learner"
"STU01432","Aditya Hakim",9,48.78,"At Risk"
"STU02575","Nadia Permadi",2,21.00,"Low Engagement"
"STU02515","Rahmat Damayanti",3,19.00,"Low Engagement"
"STU01213","Dito Permadi",0,0.00,"Inactive"
"STU00740","Mawar Permadi",6,31.00,"Low Engagement"
"STU02010","Ferdi Anggraini",2,25.50,"Low Engagement"
"STU01418","Rizky Maulana",2,94.00,"Focused Learner"
"STU00971","Putri Maulana",2,50.00,"Low Engagement"
"STU01648","Aditya Hapsari",3,68.67,"Low Engagement"
"STU00712","Diah Cahyani",1,53.00,"Low Engagement"
"STU00363","Sari Saputra",0,0.00,"Inactive"
"STU01048","Diah Hapsari",3,41.67,"Low Engagement"
"STU01007","Gita Permadi",6,56.67,"Low Engagement"
"STU02785","Yuni Pertiwi",5,78.60,"Low Engagement"
"STU02758","Intan Maulana",6,61.33,"Low Engagement"
"STU02250","Maya Anggara",6,50.50,"Low Engagement"
"STU02729","Aditya Hakim",9,66.22,"At Risk"
"STU00507","Siti Anggara",0,0.00,"Inactive"
"STU02242","Mawar Kurniawan",5,61.40,"Low Engagement"
"STU01685","Rahmat Hidayat",8,61.88,"At Risk"
"STU02198","Reno Pramudita",2,8.50,"Low Engagement"
"STU01356","Hana Hakim",4,36.75,"Low Engagement"
"STU00689","Maya Damayanti",3,66.67,"Low Engagement"
"STU00565","Tia Pertiwi",0,0.00,"Inactive"
"STU01287","Sinta Nugroho",10,28.90,"At Risk"
"STU01934","Sari Hidayat",1,1.00,"Low Engagement"
"STU01303","Arif Yusuf",1,100.00,"Focused Learner"
"STU01156","Rizky Wijaya",4,54.75,"Low Engagement"
"STU00531","Bayu Maulana",9,42.44,"At Risk"
"STU01983","Mawar Santoso",3,12.67,"Low Engagement"
"STU01922","Rahmat Pramudita",6,57.17,"Low Engagement"
"STU02133","Diah Kurniawan",3,64.00,"Low Engagement"
"STU01064","Putri Hakim",0,0.00,"Inactive"
"STU01216","Permata Maulana",6,41.00,"Low Engagement"
"STU00754","Dimas Rahmawati",0,0.00,"Inactive"
"STU02602","Hana Damayanti",2,59.50,"Low Engagement"
"STU00253","Naufal Ramadhan",3,43.67,"Low Engagement"
"STU02174","Yoga Pertiwi",3,42.33,"Low Engagement"
"STU01965","Naufal Nugroho",6,19.17,"Low Engagement"
"STU00714","Winda Wulandari",2,20.00,"Low Engagement"
"STU02307","Eka Yusuf",6,51.83,"Low Engagement"
"STU02453","Intan Pratama",4,68.25,"Low Engagement"
"STU02321","Adi Kurniawan",11,61.00,"At Risk"
"STU02811","Budi Damayanti",2,45.50,"Low Engagement"
"STU02009","Gita Anggara",10,48.50,"At Risk"
"STU00927","Permata Iskandar",6,54.83,"Low Engagement"
"STU00776","Bayu Damayanti",3,7.33,"Low Engagement"
"STU01273","Bayu Saputra",6,65.00,"Low Engagement"
"STU02396","Nita Damayanti",3,36.67,"Low Engagement"
"STU01264","Mega Kusuma",1,100.00,"Focused Learner"
"STU01597","Budi Ramadhan",1,43.00,"Low Engagement"
"STU01063","Adi Maulana",2,80.50,"Focused Learner"
"STU00986","Rizky Pertiwi",0,0.00,"Inactive"
"STU01923","Rahmat Ramadhan",6,47.00,"Low Engagement"
"STU00909","Sari Permadi",4,55.50,"Low Engagement"
"STU00633","Permata Iskandar",0,0.00,"Inactive"
"STU01199","Hendra Pertiwi",6,32.50,"Low Engagement"
"STU00946","Rizky Setiawan",0,0.00,"Inactive"
"STU00954","Tia Kusuma",1,8.00,"Low Engagement"
"STU02934","Vina Susanto",5,90.20,"Focused Learner"
"STU01539","Maya Anggraini",3,63.00,"Low Engagement"
"STU02825","Dimas Nugroho",3,80.33,"Focused Learner"
"STU00500","Umi Cahyani",3,99.67,"Focused Learner"
"STU00444","Arif Hidayat",3,68.67,"Low Engagement"
"STU01476","Intan Wijaya",5,20.80,"Low Engagement"
"STU01166","Siti Hidayat",6,34.33,"Low Engagement"
"STU00484","Fitri Wulandari",5,66.60,"Low Engagement"
"STU02828","Hana Santoso",3,69.67,"Low Engagement"
"STU00860","Ayu Setiawan",5,57.80,"Low Engagement"
"STU01114","Intan Wulandari",5,41.20,"Low Engagement"
"STU02978","Umi Kusuma",10,56.20,"At Risk"
"STU02808","Hendra Permadi",10,47.60,"At Risk"
"STU01754","Budi Wibowo",2,75.50,"Low Engagement"
"STU00902","Naufal Permadi",9,59.56,"At Risk"
"STU02502","Maya Hidayat",6,74.50,"Low Engagement"
"STU02176","Winda Setiawan",2,5.00,"Low Engagement"
"STU02659","Reno Hidayat",5,55.00,"Low Engagement"
"STU02904","Eko Maulana",10,70.60,"At Risk"
"STU02556","Ayu Hapsari",4,63.50,"Low Engagement"
"STU00763","Olivia Lestari",1,26.00,"Low Engagement"
"STU01786","Hana Hapsari",6,38.50,"Low Engagement"
"STU00298","Hendra Saputra",1,95.00,"Focused Learner"
"STU02181","Reza Setiawan",3,69.33,"Low Engagement"
"STU00942","Adi Hidayat",1,100.00,"Focused Learner"
"STU02636","Iqbal Hakim",1,39.00,"Low Engagement"
"STU02368","Mawar Anggara",4,33.50,"Low Engagement"
"STU00413","Krisna Nugroho",1,86.00,"Focused Learner"
