"student_id","name","email","age","city","registration_date","acquisition_source","plan_type","total_enrollments"
"STU01615","Iqbal Wijaya","iqbal.wijaya@outlook.com",41,"Bandung","2024-01-21","Instagram","pro",0
"STU00761","Eko Iskandar","eko.iskandar639@hotmail.com",18,"Jakarta","2022-01-18","YouTube","pro",2
"STU02709","Intan Wulandari","intan.wulandari398@outlook.com",42,"Surabaya","2025-01-17","Google","free",9
"STU00283","Gita Nugroho","gita.nugroho@hotmail.com",25,"Bandung","2023-03-08","Organic","free",5
"STU02859","Gita Pertiwi","gita.pertiwi244@gmail.com",26,"Jakarta","2022-01-18","TikTok","free",4
"STU01985","Gita Lestari","gita.lestari667@outlook.com",45,"Palembang","2024-03-01","Google","free",9
"STU01651","Budi Pramudita","budi.pramudita139@yahoo.com",32,"Jakarta","2023-10-05","Instagram","pro",3
"STU00042","Tia Pramudita","tia.pramudita@outlook.com",33,"Jakarta","2024-11-28","Google","free",3
"STU02027","Yuni Saputra","yuni.saputra@hotmail.com",22,"Jakarta","2023-01-16","Google","basic",1
"STU00845","Luthfi Setyowati","luthfi.setyowati@outlook.com",40,"Makassar","2025-02-08","Google","free",2
"STU00549","Bagus Rahmawati","bagus.rahmawati141@hotmail.com",45,"Medan","2023-03-27","Google","free",3
"STU02992","Rizky Yusuf","rizky.yusuf@hotmail.com",44,"Medan","2023-10-06","Google","basic",1
"STU01439","Bayu Hapsari","bayu.hapsari747@gmail.com",35,"Semarang","2023-01-21","Google","pro",6
"STU01988","Putra Kusuma","putra.kusuma29@yahoo.com",35,"Jakarta","2024-05-13","Instagram","basic",0
"STU00537","Yoga Kusuma","yoga.kusuma578@hotmail.com",27,"Denpasar","2023-10-24","Referral","free",3
"STU01646","Dito Yusuf","dito.yusuf240@gmail.com",20,"Bandung","2022-07-25","Instagram","basic",5
"STU01219","Gilang Anggara","gilang.anggara@yahoo.com",31,"Jakarta","2022-08-15","Google","free",4
"STU02103","Sinta Hidayat","sinta.hidayat@hotmail.com",42,"Semarang","2025-02-10","YouTube","basic",3
"STU02809","Kirana Cahyani","kirana.cahyani@outlook.com",38,"Yogyakarta","2025-01-25","Google","free",4
"STU02479","Panji Nugroho","panji.nugroho@hotmail.com",30,"Jakarta","2022-06-12","YouTube","free",4
"STU01689","Rizky Hakim","rizky.hakim@yahoo.com",34,"Jakarta","2024-09-09","Instagram","basic",1
"STU02374","Yoga Pramudita","yoga.pramudita@outlook.com",42,"Jakarta","2023-11-08","Google","basic",6
"STU01333","Mawar Susanto","mawar.susanto197@outlook6631@gmail.com",35,"Surabaya","2022-11-02","TikTok","basic",3
"STU00558","Galih Anggraini","galih.anggraini132@hotmail.com",44,"Bandung","2024-09-28","Google","pro",3
"STU02044","Rahmat Wibowo","rahmat.wibowo414@yahoo.com",30,"Bandung","2022-09-19","YouTube","basic",0
"STU01724","Galih Santoso","galih.santoso@hotmail.com",45,"Medan","2023-07-09","TikTok","free",6
"STU00871","Tia Hakim","tia.hakim@outlook.com",28,"Medan","2022-10-05","TikTok","pro",2
"STU01787","Siti Anggraini","siti.anggraini144@hotmail.com",35,"Jakarta","2024-08-08","Instagram","free",4
"STU00097","Winda Lestari","winda.lestari@outlook.com",18,"Bandung","2024-07-08","Instagram","free",3
"STU02733","Citra Hakim","citra.hakim698@outlook.com",35,"Tangerang","2023-07-03","Instagram","free",6
"STU02014","Nadia Cahyani","nadia.cahyani262@hotmail.com",24,"Jakarta","2023-01-11","Referral","free",5
"STU00940","Budi Cahyani","budi.cahyani827@outlook.com",45,"Surabaya","2022-05-25","Instagram","free",3
"STU01854","Lestari Yusuf","lestari.yusuf@yahoo.com",30,"Medan","2024-05-24","TikTok","free",0
"STU00137","Budi Anggara","budi.anggara@hotmail.com",41,"Jakarta","2022-10-12","Instagram","free",6
"STU01939","Dito Setyowati","dito.setyowati730@outlook.com",21,"Jakarta","2024-04-11","Google","free",1
"STU00864","Naufal Setyowati","naufal.setyowati@gmail.com",35,"Bandung","2022-09-04","Google","free",2
"STU02425","Satria Putra","satria.putra@outlook.com",33,"Yogyakarta","2023-09-07","Google","free",6
"STU02182","Adi Wijaya","adi.wijaya556@gmail.com",36,"Jakarta","2023-04-07","Instagram","free",3
"STU01916","Vina Damayanti","vina.damayanti@gmail.com",35,"Medan","2023-12-13","Organic","free",11
"STU02380","Siti Saputra","siti.saputra204@gmail.com",20,"Bandung","2024-06-22","Instagram","free",2
"STU00553","Rahmat Anggraini","rahmat.anggraini390@yahoo.com",38,"Surabaya","2023-12-16","Google","basic",2
"STU02089","Bayu Saputra","bayu.saputra653@hotmail.com",44,"Denpasar","2023-06-02","TikTok","free",5
"STU02964","Sinta Setiawan","sinta.setiawan@outlook.com",34,"Jakarta","2022-05-27","TikTok","basic",5
"STU02427","Sinta Maulana","sinta.maulana@gmail.com",45,"Surabaya","2024-11-17","YouTube","free",1
"STU01137","Surya Wibowo","surya.wibowo@outlook.com",21,"Surabaya","2022-10-31","Google","free",11
"STU00791","Gilang Pramudita","gilang.pramudita@yahoo334@gmail.com",22,"Denpasar","2022-03-11","Instagram","free",0
"STU02077","Putra Cahyani","putra.cahyani835@outlook5212@gmail.com",30,"Jakarta","2022-04-05","Google","free",2
"STU00123","Budi Hidayat","budi.hidayat@hotmail.com",30,"Jakarta","2022-06-14","Google","basic",3
"STU02693","Fitri Kurniawan","fitri.kurniawan@outlook.com",36,"Palembang","2024-05-22","Referral","pro",3
"STU02512","Vina Kurniawan","vina.kurniawan@gmail9779@gmail.com",26,"Denpasar","2025-02-25","Google","pro",1
"STU02391","Umi Cahyani","umi.cahyani272@yahoo.com",45,"Semarang","2022-01-13","YouTube","basic",5
"STU00861","Mega Pratama","mega.pratama@outlook.com",45,"Denpasar","2022-05-23","Referral","free",11
"STU00529","Lestari Pertiwi","lestari.pertiwi@hotmail.com",41,"Medan","2022-07-26","Google","basic",1
"STU01279","Budi Santoso","budi.santoso@yahoo.com",29,"Bandung","2024-12-18","Instagram","basic",1
"STU02448","Arif Kurniawan","arif.kurniawan@gmail.com",36,"Bandung","2024-06-06","Google","free",3
"STU01897","Galih Iskandar","galih.iskandar@yahoo.com",35,"Bandung","2023-09-05","Google","free",0
"STU00664","Siti Anggara","siti.anggara652@gmail.com",37,"Bandung","2022-08-17","Google","pro",2
"STU00747","Dewi Hidayat","dewi.hidayat351@outlook.com",35,"Jakarta","2024-01-27","Google","free",0
"STU00953","Sinta Setyowati","sinta.setyowati367@hotmail.com",29,"Bekasi","2024-10-20","YouTube","pro",1
"STU02588","Kirana Hapsari","kirana.hapsari47@outlook.com",20,"Jakarta","2022-05-08","Instagram","pro",0
"STU01700","Gita Anggara","gita.anggara925@gmail.com",37,"Jakarta","2025-01-05","Google","free",11
"STU00243","Yoga Wijaya","yoga.wijaya@gmail.com",43,"Jakarta","2023-01-25","Instagram","free",5
"STU00041","Sari Cahyani","sari.cahyani482@gmail.com",23,"Malang","2024-11-07","TikTok","basic",3
"STU00658","Tia Kusuma","tia.kusuma@outlook.com",21,"Denpasar","2023-01-02","YouTube","pro",2
"STU02869","Galih Nugroho","galih.nugroho716@gmail.com",42,"Palembang","2022-04-14","Google","free",1
"STU01212","Dito Santoso","dito.santoso42@yahoo.com",25,"Jakarta","2022-04-06","Organic","basic",2
"STU00787","Fajar Maulana","fajar.maulana965@yahoo.com",25,"Yogyakarta","2022-06-18","Instagram","basic",11
"STU02346","Bayu Permadi","bayu.permadi623@outlook.com",20,"Jakarta","2024-02-22","Organic","free",5
"STU01042","Satria Maulana","satria.maulana@hotmail8876@gmail.com",38,"Bandung","2022-04-10","Google","basic",3
"STU01990","Eko Hapsari","eko.hapsari71@hotmail.com",20,"Jakarta","2022-03-13","Google","basic",2
"STU02057","Permata Santoso","permata.santoso122@gmail.com",41,"Bandung","2023-05-16","Referral","free",1
"STU00612","Hana Setiawan","hana.setiawan@gmail.com",19,"Jakarta","2024-01-27","Instagram","free",5
"STU00102","Hendra Susanto","hendra.susanto@gmail.com",34,"Medan","2024-04-29","Instagram","basic",3
"STU02184","Reza Santoso","reza.santoso42@yahoo.com",43,"Malang","2024-02-06","YouTube","free",2
"STU02404","Dimas Pratama","dimas.pratama853@hotmail.com",43,"Denpasar","2023-08-06","Instagram","free",3
"STU00711","Panji Putra","panji.putra@yahoo.com",36,"Jakarta","2022-01-25","Instagram","free",1
"STU02060","Bagus Kurniawan","bagus.kurniawan@gmail.com",20,"Jakarta","2024-01-14","TikTok","basic",1
"STU02770","Rizky Hakim","rizky.hakim@gmail.com",41,"Surabaya","2022-01-08","Instagram","basic",3
"STU01722","Zahra Anggraini","zahra.anggraini@outlook.com",33,"Bandung","2023-11-09","Instagram","free",2
"STU01643","Diah Anggara","diah.anggara@outlook.com",20,"Yogyakarta","2024-01-16","Instagram","free",3
"STU01907","Hadi Putra","hadi.putra@outlook.com",21,"Jakarta","2024-04-21","YouTube","basic",1
"STU02312","Krisna Yusuf","krisna.yusuf130@hotmail.com",18,"Malang","2022-03-02","Referral","pro",4
"STU02259","Budi Setyowati","budi.setyowati@gmail.com",35,"Surabaya","2022-10-05","YouTube","free",9
"STU00755","Naufal Maulana","naufal.maulana525@outlook.com",18,"Jakarta","2024-06-14","TikTok","basic",1
"STU00818","Dimas Anggraini","dimas.anggraini@yahoo.com",36,"Jakarta","2024-10-10","Google","free",4
"STU02838","Putri Mahendra","putri.mahendra34@outlook9769@gmail.com",35,"Semarang","2022-10-20","Referral","free",6
"STU02961","Dewi Nugroho","dewi.nugroho@outlook.com",23,"Denpasar","2025-02-22","Google","free",9
"STU01876","Kirana Putra","kirana.putra@gmail.com",27,"Bandung","2024-09-21","Instagram","free",3
"STU00391","Ferdi Saputra","ferdi.saputra507@gmail.com",24,"Semarang","2022-01-27","Instagram","basic",3
"STU02080","Hana Damayanti","hana.damayanti241@outlook.com",35,"Yogyakarta","2024-05-13","Instagram","pro",1
"STU01322","Reno Putra","reno.putra860@yahoo.com",27,"Bandung","2022-10-17","Google","free",6
"STU02243","Tia Hakim","tia.hakim231@hotmail.com",44,"Jakarta","2022-10-08","Instagram","free",9
"STU00447","Reza Nugroho","reza.nugroho@yahoo.com",23,"Makassar","2024-11-13","YouTube","free",2
"STU02644","Iqbal Mahendra","iqbal.mahendra229@hotmail.com",39,"Jakarta","2025-02-21","Referral","basic",1
"STU01506","Surya Anggara","surya.anggara@outlook.com",32,"Malang","2022-01-24","YouTube","free",1
"STU02226","Vina Anggara","vina.anggara973@yahoo.com",30,"Bandung","2022-01-12","Instagram","free",4
"STU01561","Satria Setiawan","satria.setiawan542@outlook.com",25,"Jakarta","2024-09-07","YouTube","free",3
"STU01179","Siti Hidayat","siti.hidayat768@outlook.com",23,"Jakarta","2023-08-22","Instagram","free",5
"STU00704","Galih Mahendra","galih.mahendra@yahoo.com",25,"Surabaya","2024-09-15","Google","free",3
"STU02875","Vina Hidayat","vina.hidayat@gmail3971@gmail.com",32,"Jakarta","2024-07-02","TikTok","free",7
"STU02210","Fitri Kurniawan","fitri.kurniawan533@outlook.com",38,"Surabaya","2024-10-28","Organic","pro",0
"STU01933","Siti Kusuma","siti.kusuma@yahoo.com",27,"Surabaya","2023-11-14","Google","basic",6
"STU00268","Nadia Pratama","nadia.pratama@gmail.com",25,"Jakarta","2024-05-24","YouTube","pro",0
"STU01549","Arif Hapsari","arif.hapsari@gmail.com",31,"Jakarta","2022-09-25","Referral","basic",3
"STU01507","Andi Hapsari","andi.hapsari554@gmail.com",31,"Makassar","2024-08-29","Google","free",4
"STU02855","Olivia Wibowo","olivia.wibowo610@gmail.com",29,"Tangerang","2023-02-07","TikTok","basic",2
"STU00271","Putri Yusuf","putri.yusuf370@gmail.com",19,"Jakarta","2022-11-06","Google","free",3
"STU00082","Ferdi Anggara","ferdi.anggara841@outlook.com",44,"Malang","2022-11-27","Instagram","pro",2
"STU00004","Panji Lestari","panji.lestari994@outlook.com",39,"Jakarta","2025-02-21","YouTube","pro",0
"STU01100","Diah Wijaya","diah.wijaya@yahoo1613@gmail.com",37,"Yogyakarta","2025-02-06","Instagram","free",6
"STU00632","Putra Nugroho","putra.nugroho@outlook.com",29,"Denpasar","2025-02-28","Instagram","basic",0
"STU02844","Fajar Kurniawan","fajar.kurniawan371@outlook.com",32,"Surabaya","2024-02-15","Google","free",6
"STU01499","Umi Pratama","umi.pratama843@outlook.com",23,"Jakarta","2024-06-01","YouTube","free",4
"STU00136","Permata Permadi","permata.permadi59@outlook.com",45,"Surabaya","2023-11-08","YouTube","free",2
"STU01254","Fajar Hakim","fajar.hakim@outlook.com",34,"Surabaya","2025-01-05","TikTok","free",5
"STU02438","Hendra Kusuma","hendra.kusuma@gmail.com",18,"Bandung","2022-04-18","Referral","pro",6
"STU01197","Putra Wibowo","putra.wibowo292@outlook3127@gmail.com",40,"Jakarta","2022-07-10","TikTok","pro",0
"STU00695","Kirana Maulana","kirana.maulana@yahoo.com",32,"Jakarta","2024-01-26","TikTok","free",0
"STU02851","Sari Damayanti","sari.damayanti115@hotmail.com",22,"Surabaya","2022-06-20","Google","free",4
"STU02149","Mawar Lestari","mawar.lestari59@outlook.com",42,"Surabaya","2024-01-29","Instagram","free",1
"STU02227","Rahmat Pratama","rahmat.pratama@yahoo.com",32,"Surabaya","2024-09-22","YouTube","free",1
"STU00164","Ayu Nugroho","ayu.nugroho811@gmail.com",45,"Surabaya","2023-09-15","Google","pro",0
"STU02714","Lestari Iskandar","lestari.iskandar193@yahoo4385@gmail.com",37,"Surabaya","2024-01-27","Google","free",8
"STU02098","Putri Hapsari","putri.hapsari@gmail6677@gmail.com",19,"Medan","2023-09-29","TikTok","free",11
"STU01815","Yuni Setiawan","yuni.setiawan418@yahoo.com",39,"Yogyakarta","2022-10-05","Google","free",6
"STU00960","Putra Permadi","putra.permadi850@outlook.com",25,"Surabaya","2023-01-25","Instagram","basic",2
"STU01737","Putri Wulandari","putri.wulandari@outlook.com",28,"Jakarta","2022-11-17","Referral","free",3
"STU02801","Panji Putra","panji.putra@gmail6398@gmail.com",23,"Bandung","2022-03-27","Referral","free",0
"STU02109","Nadia Pertiwi","nadia.pertiwi@gmail.com",40,"Denpasar","2023-04-10","Google","free",3
"STU02984","Rizky Susanto","rizky.susanto@yahoo.com",38,"Surabaya","2023-03-02","Referral","free",5
"STU02523","Hendra Wibowo","hendra.wibowo169@yahoo.com",25,"Surabaya","2023-12-19","Instagram","free",6
"STU00799","Gita Mahendra","gita.mahendra@gmail.com",45,"Malang","2024-10-30","Instagram","free",1
"STU01609","Eko Pratama","eko.pratama81@gmail.com",42,"Jakarta","2024-01-25","Google","basic",3
"STU01032","Budi Pratama","budi.pratama124@yahoo.com",23,"Malang","2022-05-27","Instagram","free",10
"STU02870","Zahra Pratama","zahra.pratama@hotmail.com",25,"Jakarta","2023-07-05","Google","basic",0
"STU00509","Putri Anggara","putri.anggara785@outlook.com",26,"Jakarta","2024-10-10","Instagram","free",0
"STU02998","Nita Iskandar","nita.iskandar540@gmail.com",26,"Jakarta","2022-12-03","YouTube","free",3
"STU00733","Olivia Lestari","olivia.lestari@yahoo.com",24,"Surabaya","2022-08-11","Google","free",3
"STU00587","Andi Pramudita","andi.pramudita@yahoo.com",38,"Jakarta","2024-12-10","YouTube","free",0
"STU02624","Hana Susanto","hana.susanto621@outlook623@gmail.com",18,"Bandung","2023-07-13","YouTube","free",2
"STU01533","Panji Permadi","panji.permadi@yahoo.com",21,"Medan","2023-07-11","Instagram","free",1
"STU01495","Nita Hakim","nita.hakim@gmail.com",31,"Jakarta","2024-02-22","YouTube","free",1
"STU02228","Aditya Permadi","aditya.permadi114@hotmail.com",44,"Jakarta","2022-04-23","YouTube","pro",5
"STU02337","Eka Putra","eka.putra@gmail.com",37,"Medan","2022-05-31","Instagram","free",3
"STU00051","Dimas Hidayat","dimas.hidayat40@yahoo.com",28,"Bandung","2023-02-07","TikTok","basic",1
"STU01301","Panji Maulana","panji.maulana300@yahoo3890@gmail.com",30,"Yogyakarta","2024-12-21","Instagram","basic",6
"STU00018","Intan Susanto","intan.susanto@gmail.com",21,"Denpasar","2022-01-26","Google","pro",1
"STU00680","Wahyu Anggraini","wahyu.anggraini400@outlook.com",30,"Semarang","2022-03-08","Google","free",0
"STU01912","Kirana Yusuf","kirana.yusuf@gmail.com",44,"Surabaya","2025-01-19","Referral","basic",0
"STU00294","Citra Rahmawati","citra.rahmawati@hotmail.com",23,"Bandung","2022-04-22","YouTube","basic",9
"STU02901","Adi Anggara","adi.anggara@outlook.com",44,"Jakarta","2023-12-23","Instagram","free",4
"STU01849","Nadia Nugroho","nadia.nugroho181@hotmail.com",39,"Bandung","2023-10-19","Google","free",3
"STU02003","Yoga Putra","yoga.putra@gmail.com",34,"Surabaya","2024-10-07","Google","free",4
"STU00875","Arif Saputra","arif.saputra602@yahoo.com",38,"Surabaya","2023-10-05","Instagram","free",4
"STU01237","Andi Kusuma","andi.kusuma@yahoo.com",39,"Bandung","2022-01-14","Organic","free",2
"STU01153","Dewi Permadi","dewi.permadi@hotmail5977@gmail.com",34,"Surabaya","2023-09-20","Google","pro",1
"STU02879","Hana Putra","hana.putra@yahoo.com",35,"Bandung","2024-12-10","YouTube","basic",3
"STU02120","Rizky Susanto","rizky.susanto119@hotmail.com",27,"Jakarta","2022-10-25","TikTok","pro",1
"STU02751","Ferdi Setiawan","ferdi.setiawan91@gmail.com",42,"Yogyakarta","2023-06-14","Google","free",4
"STU00880","Sari Iskandar","sari.iskandar@gmail.com",19,"Malang","2024-02-21","Instagram","free",5
"STU00870","Panji Maulana","panji.maulana671@outlook.com",34,"Makassar","2025-02-27","Google","free",6
"STU02161","Vina Hakim","vina.hakim@yahoo.com",19,"Medan","2024-02-07","YouTube","basic",4
"STU01752","Galih Nugroho","galih.nugroho@outlook.com",44,"Surabaya","2023-03-13","Google","free",1
"STU01065","Lestari Permadi","lestari.permadi666@outlook.com",27,"Jakarta","2025-01-01","YouTube","free",6
"STU01443","Budi Kurniawan","budi.kurniawan@yahoo.com",30,"Jakarta","2022-06-17","Instagram","free",11
"STU01104","Yoga Hakim","yoga.hakim@hotmail.com",23,"Surabaya","2023-04-29","Instagram","pro",2
"STU02650","Intan Pratama","intan.pratama@outlook.com",20,"Bandung","2024-07-19","Google","free",3
"STU02872","Iqbal Pratama","iqbal.pratama@gmail.com",42,"Semarang","2022-08-14","Instagram","free",5
"STU02898","Dimas Kurniawan","dimas.kurniawan@hotmail5931@gmail.com",34,"Denpasar","2022-07-14","Referral","free",11
"STU02732","Yoga Setiawan","yoga.setiawan676@yahoo.com",21,"Medan","2024-08-16","Instagram","free",2
"STU02700","Yoga Mahendra","yoga.mahendra@outlook.com",18,"Makassar","2023-01-17","Instagram","free",3
"STU02050","Budi Wijaya","budi.wijaya562@hotmail.com",25,"Jakarta","2023-08-21","Google","free",0
"STU01746","Putra Damayanti","putra.damayanti@yahoo.com",20,"Jakarta","2023-09-26","Google","free",3
"STU01348","Arif Ramadhan","arif.ramadhan558@gmail7706@gmail.com",18,"Jakarta","2023-02-24","Instagram","free",3
"STU00029","Putra Cahyani","putra.cahyani@outlook.com",43,"Makassar","2024-02-09","Instagram","free",1
"STU02311","Yuni Yusuf","yuni.yusuf@gmail.com",28,"Jakarta","2023-02-14","Referral","free",1
"STU01419","Gilang Nugroho","gilang.nugroho65@yahoo.com",24,"Yogyakarta","2022-10-21","Instagram","free",2
"STU01338","Vina Setyowati","vina.setyowati@gmail.com",20,"Jakarta","2024-02-08","Google","free",9
"STU00653","Reza Permadi","reza.permadi@gmail.com",32,"Surabaya","2022-06-19","Instagram","free",2
"STU01679","Reno Anggraini","reno.anggraini379@outlook.com",34,"Palembang","2023-01-18","YouTube","free",3
"STU00182","Hadi Pramudita","hadi.pramudita@hotmail.com",22,"Surabaya","2024-10-01","Organic","free",9
"STU00394","Satria Nugroho","satria.nugroho373@hotmail.com",32,"Semarang","2024-11-17","Instagram","pro",6
"STU01355","Dewi Santoso","dewi.santoso@outlook.com",44,"Jakarta","2022-07-28","Google","free",4
"STU00369","Nita Setyowati","nita.setyowati@outlook.com",30,"Jakarta","2022-03-03","YouTube","basic",6
"STU00075","Ferdi Iskandar","ferdi.iskandar716@gmail.com",25,"Surabaya","2022-11-20","Organic","pro",0
"STU01522","Kirana Permadi","kirana.permadi@yahoo.com",37,"Makassar","2022-03-26","Google","free",5
"STU00139","Gita Yusuf","gita.yusuf@hotmail.com",34,"Jakarta","2024-04-26","Instagram","free",6
"STU02976","Indah Lestari","indah.lestari@yahoo.com",30,"Medan","2023-05-17","Referral","free",0
"STU01667","Budi Permadi","budi.permadi@yahoo5575@gmail.com",28,"Surabaya","2022-01-17","Instagram","free",2
"STU00167","Sinta Damayanti","sinta.damayanti@yahoo.com",30,"Jakarta","2024-05-24","Instagram","free",4
"STU02457","Nita Setyowati","nita.setyowati@hotmail.com",24,"Jakarta","2023-10-02","Referral","free",1
"STU02702","Zahra Ramadhan","zahra.ramadhan@hotmail.com",45,"Jakarta","2022-10-08","Instagram","pro",6
"STU00390","Tia Wibowo","tia.wibowo@outlook.com",35,"Jakarta","2023-05-12","Referral","free",1
"STU01692","Reza Hakim","reza.hakim302@yahoo.com",38,"Bandung","2023-04-14","Instagram","free",0
"STU00021","Luthfi Wijaya","luthfi.wijaya320@hotmail.com",34,"Jakarta","2024-01-03","Instagram","free",4
"STU00889","Mega Hakim","mega.hakim877@outlook.com",21,"Denpasar","2022-09-02","Instagram","free",2
"STU02592","Winda Mahendra","winda.mahendra@hotmail.com",35,"Bandung","2022-03-09","Google","free",3
"STU00813","Yuni Kurniawan","yuni.kurniawan@gmail.com",30,"Semarang","2023-06-08","Instagram","free",5
"STU01422","Diah Pratama","diah.pratama@gmail7571@gmail.com",23,"Denpasar","2023-01-06","Instagram","free",4
"STU01167","Permata Lestari","permata.lestari@outlook.com",34,"Bandung","2024-03-11","Google","basic",3
"STU02064","Ferdi Pertiwi","ferdi.pertiwi@gmail.com",40,"Yogyakarta","2024-11-04","Google","basic",0
"STU02562","Eka Ramadhan","eka.ramadhan@gmail.com",26,"Bandung","2024-09-26","Google","free",4
"STU01956","Maya Putra","maya.putra@yahoo.com",36,"Denpasar","2023-06-11","Google","free",5
"STU02361","Budi Nugroho","budi.nugroho@outlook369@gmail.com",22,"Malang","2024-02-05","YouTube","free",9
"STU00076","Yuni Rahmawati","yuni.rahmawati@gmail.com",40,"Malang","2023-03-21","YouTube","free",3
"STU01736","Zahra Setiawan","zahra.setiawan124@gmail.com",29,"Jakarta","2025-01-29","YouTube","free",10
"STU00493","Yoga Cahyani","yoga.cahyani@gmail.com",29,"Surabaya","2022-10-18","YouTube","free",0
"STU00647","Vina Lestari","vina.lestari@hotmail.com",37,"Yogyakarta","2024-03-17","Instagram","pro",3
"STU01178","Budi Lestari","budi.lestari@outlook.com",38,"Semarang","2023-05-18","Instagram","free",11
"STU02440","Yoga Lestari","yoga.lestari74@hotmail.com",30,"Makassar","2023-12-24","Google","free",4
"STU01038","Eko Wijaya","eko.wijaya@gmail.com",33,"Jakarta","2023-06-01","Referral","free",1
"STU00580","Bayu Permadi","bayu.permadi@hotmail.com",34,"Surabaya","2023-04-22","Referral","basic",0
"STU02581","Iqbal Nugroho","iqbal.nugroho405@outlook8384@gmail.com",45,"Makassar","2022-06-13","Organic","free",0
"STU02949","Nita Hidayat","nita.hidayat@gmail4337@gmail.com",32,"Semarang","2022-09-13","Instagram","free",0
"STU02134","Fajar Cahyani","fajar.cahyani158@outlook.com",43,"Bandung","2023-08-23","TikTok","free",2
"STU01914","Budi Hakim","budi.hakim@yahoo.com",45,"Bandung","2022-03-26","Google","pro",4
"STU01875","Reza Pratama","reza.pratama66@gmail.com",27,"Jakarta","2022-12-01","Google","basic",9
"STU01906","Kirana Ramadhan","kirana.ramadhan@outlook.com",30,"Semarang","2023-07-19","YouTube","basic",11
"STU01541","Sari Mahendra","sari.mahendra421@yahoo.com",21,"Bandung","2024-11-20","Google","free",0
"STU01982","Nadia Wulandari","nadia.wulandari@yahoo.com",40,"Jakarta","2023-12-16","Referral","free",1
"STU00186","Surya Ramadhan","surya.ramadhan747@hotmail.com",20,"Bekasi","2025-01-31","Instagram","free",3
"STU01930","Hana Wibowo","hana.wibowo@hotmail.com",27,"Jakarta","2025-01-13","Google","basic",3
"STU01847","Reza Nugroho","reza.nugroho@hotmail.com",41,"Medan","2023-06-06","TikTok","basic",3
"STU00435","Diah Mahendra","diah.mahendra@gmail6996@gmail.com",20,"Palembang","2022-10-15","Instagram","pro",11
"STU02938","Krisna Setiawan","krisna.setiawan393@gmail9417@gmail.com",26,"Jakarta","2022-07-10","Referral","basic",3
"STU01712","Bayu Damayanti","bayu.damayanti138@hotmail.com",44,"Surabaya","2022-08-29","Organic","free",0
"STU02505","Wahyu Ramadhan","wahyu.ramadhan@outlook.com",35,"Jakarta","2023-05-22","Google","free",11
"STU02330","Luthfi Wibowo","luthfi.wibowo@outlook.com",26,"Palembang","2024-07-07","YouTube","free",3
"STU01035","Nita Iskandar","nita.iskandar@gmail.com",39,"Bandung","2024-10-03","Instagram","basic",6
"STU02561","Galih Permadi","galih.permadi@gmail.com",28,"Denpasar","2022-12-30","Instagram","free",3
"STU00862","Arif Rahmawati","arif.rahmawati@yahoo.com",35,"Medan","2023-03-24","YouTube","basic",0
"STU01428","Satria Iskandar","satria.iskandar@yahoo.com",44,"Semarang","2022-03-01","Referral","free",6
"STU00127","Reza Setyowati","reza.setyowati@gmail.com",20,"Semarang","2024-05-05","Instagram","free",1
"STU00017","Eka Anggara","eka.anggara@gmail.com",28,"Yogyakarta","2022-02-23","Google","basic",3
"STU00295","Olivia Mahendra","olivia.mahendra112@gmail.com",20,"Jakarta","2024-01-13","YouTube","free",11
"STU02749","Intan Damayanti","intan.damayanti295@outlook.com",18,"Jakarta","2022-02-05","Referral","basic",2
"STU02892","Hendra Saputra","hendra.saputra271@gmail.com",30,"Malang","2022-10-25","Google","free",0
"STU00316","Permata Saputra","permata.saputra480@hotmail.com",21,"Jakarta","2022-06-25","TikTok","basic",1
"STU00994","Arif Iskandar","arif.iskandar236@hotmail.com",18,"Surabaya","2023-12-17","YouTube","free",2
"STU02221","Indah Setyowati","indah.setyowati@gmail.com",22,"Yogyakarta","2024-04-19","YouTube","free",1
"STU01174","Eko Pratama","eko.pratama@outlook8869@gmail.com",44,"Denpasar","2025-01-24","Referral","basic",10
"STU01105","Luthfi Putra","luthfi.putra@gmail.com",20,"Jakarta","2022-07-27","Referral","free",1
"STU00972","Winda Pertiwi","winda.pertiwi253@yahoo.com",38,"Bandung","2022-01-07","Referral","pro",7
"STU02847","Bagus Wibowo","bagus.wibowo905@outlook.com",25,"Jakarta","2022-06-23","Instagram","free",2
"STU01809","Bayu Pramudita","bayu.pramudita@outlook.com",21,"Jakarta","2022-10-07","Google","basic",5
"STU00708","Siti Santoso","siti.santoso@outlook2693@gmail.com",36,"Tangerang","2023-09-17","YouTube","free",8
"STU02909","Adi Ramadhan","adi.ramadhan@outlook.com",34,"Jakarta","2023-11-13","Referral","pro",3
"STU02433","Reno Lestari","reno.lestari@gmail.com",45,"Jakarta","2024-06-29","TikTok","free",4
"STU02034","Mega Cahyani","mega.cahyani@hotmail.com",23,"Bandung","2024-02-09","Instagram","free",2
"STU02716","Dimas Pramudita","dimas.pramudita401@gmail.com",33,"Surabaya","2023-12-08","Instagram","free",5
"STU01041","Sari Yusuf","sari.yusuf@gmail.com",39,"Surabaya","2022-09-20","TikTok","free",4
"STU00976","Maya Hapsari","maya.hapsari718@gmail.com",27,"Jakarta","2023-06-19","Instagram","free",3
"STU02671","Siti Hapsari","siti.hapsari@outlook.com",42,"Surabaya","2023-12-24","Instagram","basic",3
